File,Step,Summary,Tactic,Technique ID,Technique Name,Platform,Detection Criteria,Category,Calibration Reason,ACW,Red Team Activity,Hosts,Users,Detection ID,Detection Description,Log Source,Event Filter,Data Component
Phase 3-1.md,Step 2 - Lateral Movement & C2 Execution: Pass-the-Hash to WMI with go-thehash on DC01,go-thehash.exe outbound DCOM connection to DC01 port 135,Lateral Movement,T1021.003,Remote Services: Distributed Component Object Model,Windows,`go-thehash.exe` on IIS01 opens an outbound DCOM connection to DC01 (`10.12.10.10`) port 135 — Sysmon Event 3 on IIS01; web-tier process initiating endpoint-mapper session to domain controller,Calibrated - Not Benign,-,Medium,"`go-thehash.exe exec-wmi` calls `msdcom.NewDCOMConnection()` — a separate DCOM session independent of the SMB session used for file transfer; this is the transport layer for WMI execution and provides an earlier, independent detection opportunity before `wmiprvse.exe` spawns the payload; implementation details are covered in [go-thehash.md](../further-reading/go-thehash.md)",IIS01 → DC01,TESTLAB\Administrator,AN0791,"A remote DCOM invocation by a privileged account using RPC (port 135), followed by abnormal process instantiation or module loading on the remote system indicative of code execution.",WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 3-1.md,Step 2 - Lateral Movement & C2 Execution: Pass-the-Hash to WMI with go-thehash on DC01,go-thehash.exe outbound DCOM connection to DC01 port 135,Lateral Movement,T1021.003,Remote Services: Distributed Component Object Model,Windows,`go-thehash.exe` on IIS01 opens an outbound DCOM connection to DC01 (`10.12.10.10`) port 135 — Sysmon Event 3 on IIS01; web-tier process initiating endpoint-mapper session to domain controller,Calibrated - Not Benign,-,Medium,"`go-thehash.exe exec-wmi` calls `msdcom.NewDCOMConnection()` — a separate DCOM session independent of the SMB session used for file transfer; this is the transport layer for WMI execution and provides an earlier, independent detection opportunity before `wmiprvse.exe` spawns the payload; implementation details are covered in [go-thehash.md](../further-reading/go-thehash.md)",IIS01 → DC01,TESTLAB\Administrator,AN0791,"A remote DCOM invocation by a privileged account using RPC (port 135), followed by abnormal process instantiation or module loading on the remote system indicative of code execution.",WinEventLog:Sysmon,EventCode=7,Module Load
Phase 3-1.md,Step 2 - Lateral Movement & C2 Execution: Pass-the-Hash to WMI with go-thehash on DC01,wmiprvse.exe WMI Win32_Process.Create CertEnrollAgent on DC01,Execution,T1047,Windows Management Instrumentation,Windows,`wmiprvse.exe` spawns `C:\ProgramData\CertEnrollAgent.exe` on DC01 as `TESTLAB\Administrator` — Sysmon Event 1 on DC01; WMI process creation from a non-standard binary path,Calibrated - Not Benign,-,Critical,Path A execution: `go-thehash.exe` calls the WMI COM interface to spawn a remote process on DC01 in the context of the authenticated domain admin account; implementation details are covered in [go-thehash.md](../further-reading/go-thehash.md),DC01,TESTLAB\Administrator,AN1031,"Detects adversarial abuse of WMI to execute local or remote commands via WMIC, PowerShell, or COM API through a multi-event chain: process creation, command execution, and corresponding network connection if remote.",WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 3-1.md,Step 2 - Lateral Movement & C2 Execution: Pass-the-Hash to WMI with go-thehash on DC01,wmiprvse.exe WMI Win32_Process.Create CertEnrollAgent on DC01,Execution,T1047,Windows Management Instrumentation,Windows,`wmiprvse.exe` spawns `C:\ProgramData\CertEnrollAgent.exe` on DC01 as `TESTLAB\Administrator` — Sysmon Event 1 on DC01; WMI process creation from a non-standard binary path,Calibrated - Not Benign,-,Critical,Path A execution: `go-thehash.exe` calls the WMI COM interface to spawn a remote process on DC01 in the context of the authenticated domain admin account; implementation details are covered in [go-thehash.md](../further-reading/go-thehash.md),DC01,TESTLAB\Administrator,AN1031,"Detects adversarial abuse of WMI to execute local or remote commands via WMIC, PowerShell, or COM API through a multi-event chain: process creation, command execution, and corresponding network connection if remote.",WinEventLog:Sysmon,"EventCode=3, 22",Network Connection Creation
Phase 3-1.md,Step 2 - Lateral Movement & C2 Execution: Pass-the-Hash to WMI with go-thehash on DC01,wmiprvse.exe WMI Win32_Process.Create CertEnrollAgent on DC01,Execution,T1047,Windows Management Instrumentation,Windows,`wmiprvse.exe` spawns `C:\ProgramData\CertEnrollAgent.exe` on DC01 as `TESTLAB\Administrator` — Sysmon Event 1 on DC01; WMI process creation from a non-standard binary path,Calibrated - Not Benign,-,Critical,Path A execution: `go-thehash.exe` calls the WMI COM interface to spawn a remote process on DC01 in the context of the authenticated domain admin account; implementation details are covered in [go-thehash.md](../further-reading/go-thehash.md),DC01,TESTLAB\Administrator,AN1031,"Detects adversarial abuse of WMI to execute local or remote commands via WMIC, PowerShell, or COM API through a multi-event chain: process creation, command execution, and corresponding network connection if remote.",WinEventLog:WMI,"EventCode=5857, 5858, 5860, 5861",WMI Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe PtH NTLM network logon to DC01 from IIS01,Lateral Movement,T1550.002,Use Alternate Authentication Material: Pass the Hash,Windows,`go-thehash.exe` on IIS01 initiates outbound SMB connection to DC01 (10.12.10.10:445) and NTLM-authenticates as TESTLAB\Administrator,Calibrated - Not Benign,-,Critical,"`go-thehash.exe put` authenticates to DC01 using the Administrator NT hash, bypassing the password requirement to open the C$ admin share",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1144,"Detects anomalous NTLM LogonType 3 authentications that occur without accompanying domain logon events, especially from lateral systems or involving built-in administrative tools. Monitors for mismatches between source user context and system being accessed. Correlates LogonSession creation, NTLM authentications, and process/service initiation to identify suspicious use of stolen password hashes for remote access or service logon without password entry. Detects overpass-the-hash by combining Kerberos ticket issuance with NTLM-based lateral movement.",WinEventLog:Security,"EventCode=4624, 4648",Logon Session Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe PtH NTLM network logon to DC01 from IIS01,Lateral Movement,T1550.002,Use Alternate Authentication Material: Pass the Hash,Windows,`go-thehash.exe` on IIS01 initiates outbound SMB connection to DC01 (10.12.10.10:445) and NTLM-authenticates as TESTLAB\Administrator,Calibrated - Not Benign,-,Critical,"`go-thehash.exe put` authenticates to DC01 using the Administrator NT hash, bypassing the password requirement to open the C$ admin share",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1144,"Detects anomalous NTLM LogonType 3 authentications that occur without accompanying domain logon events, especially from lateral systems or involving built-in administrative tools. Monitors for mismatches between source user context and system being accessed. Correlates LogonSession creation, NTLM authentications, and process/service initiation to identify suspicious use of stolen password hashes for remote access or service logon without password entry. Detects overpass-the-hash by combining Kerberos ticket issuance with NTLM-based lateral movement.",WinEventLog:Security,EventCode=4768,Active Directory Credential Request
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe PtH NTLM network logon to DC01 from IIS01,Lateral Movement,T1550.002,Use Alternate Authentication Material: Pass the Hash,Windows,`go-thehash.exe` on IIS01 initiates outbound SMB connection to DC01 (10.12.10.10:445) and NTLM-authenticates as TESTLAB\Administrator,Calibrated - Not Benign,-,Critical,"`go-thehash.exe put` authenticates to DC01 using the Administrator NT hash, bypassing the password requirement to open the C$ admin share",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1144,"Detects anomalous NTLM LogonType 3 authentications that occur without accompanying domain logon events, especially from lateral systems or involving built-in administrative tools. Monitors for mismatches between source user context and system being accessed. Correlates LogonSession creation, NTLM authentications, and process/service initiation to identify suspicious use of stolen password hashes for remote access or service logon without password entry. Detects overpass-the-hash by combining Kerberos ticket issuance with NTLM-based lateral movement.",WinEventLog:Sysmon,"EventCode=3, 22",Network Connection Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe PtH NTLM network logon to DC01 from IIS01,Lateral Movement,T1550.002,Use Alternate Authentication Material: Pass the Hash,Windows,`go-thehash.exe` on IIS01 initiates outbound SMB connection to DC01 (10.12.10.10:445) and NTLM-authenticates as TESTLAB\Administrator,Calibrated - Not Benign,-,Critical,"`go-thehash.exe put` authenticates to DC01 using the Administrator NT hash, bypassing the password requirement to open the C$ admin share",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1144,"Detects anomalous NTLM LogonType 3 authentications that occur without accompanying domain logon events, especially from lateral systems or involving built-in administrative tools. Monitors for mismatches between source user context and system being accessed. Correlates LogonSession creation, NTLM authentications, and process/service initiation to identify suspicious use of stolen password hashes for remote access or service logon without password entry. Detects overpass-the-hash by combining Kerberos ticket issuance with NTLM-based lateral movement.",WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe SMB2 admin share access to DC01 C$,Lateral Movement,T1021.002,Remote Services: SMB/Windows Admin Shares,Windows,SMB client on IIS01 accesses `\\DC01\C$` admin share as TESTLAB\Administrator,Not Calibrated - Not Benign,remote-exec,Medium,"`go-thehash.exe put` opens an SMB2 tree to `\\DC01\C$`, using the PtH session to access the admin share for payload staging",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1468,"An SMB-based remote file share access followed by lateral movement actions such as remote service creation, task scheduling, or suspicious process execution on the target host using ADMIN$ or C$ shares.",WinEventLog:Security,"EventCode=4624, 4648",Logon Session Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe SMB2 admin share access to DC01 C$,Lateral Movement,T1021.002,Remote Services: SMB/Windows Admin Shares,Windows,SMB client on IIS01 accesses `\\DC01\C$` admin share as TESTLAB\Administrator,Not Calibrated - Not Benign,remote-exec,Medium,"`go-thehash.exe put` opens an SMB2 tree to `\\DC01\C$`, using the PtH session to access the admin share for payload staging",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1468,"An SMB-based remote file share access followed by lateral movement actions such as remote service creation, task scheduling, or suspicious process execution on the target host using ADMIN$ or C$ shares.",WinEventLog:Sysmon,"EventCode=3, 22",Network Connection Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe SMB2 admin share access to DC01 C$,Lateral Movement,T1021.002,Remote Services: SMB/Windows Admin Shares,Windows,SMB client on IIS01 accesses `\\DC01\C$` admin share as TESTLAB\Administrator,Not Calibrated - Not Benign,remote-exec,Medium,"`go-thehash.exe put` opens an SMB2 tree to `\\DC01\C$`, using the PtH session to access the admin share for payload staging",IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN1468,"An SMB-based remote file share access followed by lateral movement actions such as remote service creation, task scheduling, or suspicious process execution on the target host using ADMIN$ or C$ shares.",WinEventLog:Sysmon,EventCode=1,Process Creation
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe SMB C$ write of persistence binaries to DC01 C:\ProgramData,Lateral Movement,T1570,Lateral Tool Transfer,Windows,"unsigned PE executables policyupdate.exe, policysync.exe, policysync-host.exe, ServiceInstaller.exe, and NtServiceInstaller.exe written to C:\ProgramData on DC01 via SMB from IIS01 (10.12.10.20)",Not Calibrated - Not Benign,transport,Medium,`go-thehash.exe put` writes four persistence binaries into DC01's `C:\ProgramData\` over the C$ admin share,IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN0516,"Correlate suspicious file transfers over SMB or Admin$ shares with process creation events (e.g., cmd.exe, powershell.exe, certutil.exe) that do not align with normal administrative behavior. Detect remote file writes followed by execution of transferred binaries.",WinEventLog:Security,EventCode=5140,Network Share Access
Phase 3-2.md,Step 3 - Pre-Persistence Payload Staging on DC01,go-thehash.exe SMB C$ write of persistence binaries to DC01 C:\ProgramData,Lateral Movement,T1570,Lateral Tool Transfer,Windows,"unsigned PE executables policyupdate.exe, policysync.exe, policysync-host.exe, ServiceInstaller.exe, and NtServiceInstaller.exe written to C:\ProgramData on DC01 via SMB from IIS01 (10.12.10.20)",Not Calibrated - Not Benign,transport,Medium,`go-thehash.exe put` writes four persistence binaries into DC01's `C:\ProgramData\` over the C$ admin share,IIS01/react.testlab.local → DC01,TESTLAB\Administrator,AN0516,"Correlate suspicious file transfers over SMB or Admin$ shares with process creation events (e.g., cmd.exe, powershell.exe, certutil.exe) that do not align with normal administrative behavior. Detect remote file writes followed by execution of transferred binaries.",WinEventLog:Sysmon,EventCode=11,File Creation
